runid,dataset,alg,lambd,eta,M,K,T,local_batch,seed,record_intvl,final_loss,best_loss
0517T020648Z_b1retC,epsilon,0,0.0001,5,8,4,4096,1,1,16,0.4991861602314504,0.4951274803630589
0610T004201Z_fckBB4,epsilon,3,0.0001,0.02,256,64,4096,1,1,512,0.8897147949069467,0.8897147949069467
0610T001033Z_eiPmzY,epsilon,3,0.0001,0.05,8192,64,4096,1,1,512,0.887879596783759,0.887879596783759
0517T010344Z_cj7O13,epsilon,0,0.0001,0.1,16,64,4096,1,1,16,0.7815525141403936,0.7815525141403936
0610T111944Z_tInpw5,epsilon,0,0.0001,20,16,256,4096,1,1,512,0.7134016937470697,0.5923511259591254
0609T235627Z_5MNjms,epsilon,3,0.0001,1,64,1,4096,1,1,512,0.5328858508162234,0.5328858508162234
0610T012535Z_qotVcS,epsilon,4,0.0001,2,512,16,4096,1,1,512,0.4718416894514554,0.4718416894514554
0517T122807Z_oMXTCL,epsilon,0,0.0001,0.1,4096,8,4096,1,1,16,0.7814319302987822,0.7814319302987822
0610T111954Z_3XKz44,epsilon,1,0.0001,50,4096,64,4096,1,1,512,0.6738138347481196,0.6715995029162516
0516T234957Z_c6iPhG,epsilon,1,0.0001,0.001,64,512,4096,1,1,16,0.8788137310330149,0.8788137310330149
0610T054357Z_3cxLQb,epsilon,4,0.0001,0.002,32,256,4096,1,1,512,0.8908206205412709,0.8908206205412709
0516T235557Z_1xeziA,epsilon,0,0.0001,0.05,512,128,4096,1,1,16,0.8245505616029742,0.8245505616029742
0517T230754Z_beKv6K,epsilon,1,0.0001,0.1,2048,8,4096,1,1,16,0.4714242687238341,0.4714242687238341
0610T004329Z_O88kbB,epsilon,3,0.0001,0.1,256,128,4096,1,1,512,0.8878948236073907,0.8878948236073907
0610T011250Z_wjtInH,epsilon,4,0.0001,0.02,16,8,4096,1,1,512,0.6227929424373441,0.6227929424373441
0517T030122Z_N02aaq,epsilon,1,0.0001,0.05,256,1,4096,1,1,16,0.4725318350961389,0.4720583231674387
0610T054159Z_lcDjmB,epsilon,3,0.0001,0.5,4,256,4096,1,1,512,0.8842536534013383,0.8842536534013383
0610T015704Z_HR4OEf,epsilon,4,0.0001,0.001,512,64,4096,1,1,512,0.8888687475358671,0.8888687475358671
0610T010012Z_fGlwRq,epsilon,4,0.0001,1,256,2,4096,1,1,512,0.47353290083555793,0.4731054497014753
0610T112745Z_dFPyVh,epsilon,0,0.0001,50,128,32,4096,1,1,512,0.7370886627243669,0.6505473199933622
0517T005742Z_MQQo0E,epsilon,1,0.0001,0.002,1,256,4096,1,1,16,0.8620977695972432,0.8620977695972432
0610T014315Z_JESgez,epsilon,4,0.0001,0.5,2048,16,4096,1,1,512,0.4833994517687906,0.4833994517687906
0610T014803Z_rGqYU8,epsilon,4,0.0001,0.002,128,128,4096,1,1,512,0.8899450390935469,0.8899450390935469
0517T021522Z_4WJKhY,epsilon,0,0.0001,0.05,8,1,4096,1,1,16,0.8246511415304425,0.8246511415304425
0610T012829Z_PlBCfe,epsilon,4,0.0001,1,4,32,4096,1,1,512,0.5202447429815742,0.5202447429815742
0610T003810Z_W447W1,epsilon,3,0.0001,0.1,4096,64,4096,1,1,512,0.8854516379296142,0.8854516379296142
0609T225717Z_uRbGNd,epsilon,4,0.0001,10,256,256,4096,1,1,512,0.6886944891825298,0.6886944891825298
0610T054339Z_e3WhSr,epsilon,3,0.0001,0.1,1,256,4096,1,1,512,0.8894818758383778,0.8894818758383778
0610T014057Z_i7GvHO,epsilon,4,0.0001,0.02,128,8,4096,1,1,512,0.6223838349599253,0.6223838349599253
0517T031806Z_PkpqFb,epsilon,1,0.0001,0.001,16,2,4096,1,1,16,0.5692774880969559,0.5692774880969559
0610T000737Z_sHLBXT,epsilon,3,0.0001,0.001,128,4,4096,1,1,512,0.8899921843107932,0.8899921843107932
0517T104752Z_BoA8ZO,epsilon,1,0.0001,2,256,16,4096,1,1,16,0.4728624578015693,0.4727387432077367
0609T235723Z_vi1OQx,epsilon,3,0.0001,20,2048,1,4096,1,1,512,0.4714837570618553,0.4714711407895947
0610T004834Z_hfa9H6,epsilon,4,0.0001,1,1,2,4096,1,1,512,1.8319959141853288,0.8911376688840524
0610T012745Z_sOiMiD,epsilon,4,0.0001,0.001,1024,128,4096,1,1,512,0.890522333150511,0.890522333150511
0517T102925Z_ibf9Ms,epsilon,1,0.0001,2,2,32,4096,1,1,16,0.6285543652971942,0.6285543652971942
0609T235812Z_oxj5U3,epsilon,3,0.0001,0.02,8,2,4096,1,1,512,0.8715320128892082,0.8715320128892082
0609T235732Z_ooxWAX,epsilon,3,0.0001,0.5,1024,1,4096,1,1,512,0.6115364689524294,0.6115364689524294
0610T012749Z_5VO8qy,epsilon,4,0.0001,0.002,128,8,4096,1,1,512,0.8185029904774171,0.8185029904774171
0610T010442Z_WKpxr9,epsilon,4,0.0001,20,2,4,4096,1,1,512,1.8259717156255069,0.8911376688840524
0610T011054Z_3rNA7b,epsilon,4,0.0001,0.1,8,8,4096,1,1,512,0.4951654714494349,0.4951654714494349
0517T002251Z_A1VSRU,epsilon,1,0.0001,0.002,8,16,4096,1,1,16,0.7168227542322001,0.7168227542322001
0609T235655Z_8DLyqL,epsilon,3,0.0001,1,8,2,4096,1,1,512,0.6158971646444784,0.6158971646444784
0610T054255Z_5yXTvg,epsilon,3,0.0001,0.01,4096,256,4096,1,1,512,0.8909473008378612,0.8909473008378612
0610T054433Z_xWUJA6,epsilon,4,0.0001,0.001,8,256,4096,1,1,512,0.8909733366025779,0.8909733366025779
0610T012742Z_tnmYZT,epsilon,4,0.0001,0.05,4096,4,4096,1,1,512,0.4764682416311084,0.4764682416311084
0610T010614Z_D93Gz5,epsilon,3,0.0001,0.005,256,32,4096,1,1,512,0.890402307138042,0.890402307138042
0610T000128Z_PnDUGu,epsilon,3,0.0001,0.002,1,4,4096,1,1,512,0.8890683793491972,0.8890683793491972
0517T122752Z_Qk5Qep,epsilon,1,0.0001,1,8192,256,4096,1,1,16,0.4729260010443352,0.4729260010443352
0610T014238Z_6dpL96,epsilon,4,0.0001,0.001,128,128,4096,1,1,512,0.8905280245622272,0.8905280245622272
0610T054416Z_SXsmEA,epsilon,3,0.0001,0.1,2,256,4096,1,1,512,0.8893326286951543,0.8893326286951543
0610T012236Z_ss6CbC,epsilon,4,0.0001,0.002,64,32,4096,1,1,512,0.8801629575747052,0.8801629575747052
0517T025031Z_t6PRRv,epsilon,1,0.0001,0.001,4,4,4096,1,1,16,0.6655673452838782,0.6655673452838782
0516T234928Z_2ahY7X,epsilon,0,0.0001,1,1,2,4096,1,1,16,0.5900947857338275,0.5709275447517107
0517T020423Z_3SSmkq,epsilon,1,0.0001,0.5,2,1,4096,1,1,16,1.2021541545389416,0.8911376688840524
0610T011333Z_tdzSMz,epsilon,4,0.0001,5,4,16,4096,1,1,512,0.5054242917215105,0.5054242917215105
0610T000509Z_m2XozG,epsilon,3,0.0001,0.005,512,16,4096,1,1,512,0.8897094129169735,0.8897094129169735
0610T001747Z_Uae678,epsilon,3,0.0001,1,8192,64,4096,1,1,512,0.8638946504874885,0.8638946504874885
0610T011616Z_HoYZqM,epsilon,4,0.0001,0.01,128,2,4096,1,1,512,0.4807403503506373,0.4807403503506373
0610T012122Z_5FUxlK,epsilon,4,0.0001,0.5,1,4,4096,1,1,512,0.7610837941323674,0.7303615558488203
0610T012534Z_horkPx,epsilon,4,0.0001,0.1,1024,8,4096,1,1,512,0.4889799832799067,0.4889799832799067
0610T014147Z_xUqqIV,epsilon,4,0.0001,0.005,8192,8,4096,1,1,512,0.7556553773206409,0.7556553773206409
0517T031322Z_56Ny6q,epsilon,1,0.0001,0.5,256,1,4096,1,1,16,0.4740201294385786,0.4738241998812272
0610T011232Z_yJkzak,epsilon,4,0.0001,0.1,16,8,4096,1,1,512,0.4918605816470285,0.4918605816470285
0610T005543Z_8ceyrQ,epsilon,4,0.0001,0.5,8,2,4096,1,1,512,0.5162512343258947,0.5141411310719722
0517T005325Z_miOA1B,epsilon,0,0.0001,0.01,512,128,4096,1,1,16,0.8715022522958001,0.8715022522958001
0517T014758Z_r6ANi0,epsilon,1,0.0001,0.1,1,256,4096,1,1,16,0.6006722399698752,0.6006722399698752
0517T102349Z_L36MNQ,epsilon,1,0.0001,2,1,8,4096,1,1,16,1.8583851951926624,0.8911376688840524
0610T124831Z_48SYmj,epsilon,1,0.0001,50,1024,128,4096,1,1,512,0.7221214669340681,0.7017108740145322
0517T151656Z_LIgscD,epsilon,0,0.0001,2,2048,16,4096,1,1,16,0.4862288255627476,0.4862288255627476
0517T102418Z_hJTL9x,epsilon,1,0.0001,10,32,8,4096,1,1,16,0.6196507484845466,0.5303959464893273
0610T013550Z_u5PYyr,epsilon,4,0.0001,0.5,2,2,4096,1,1,512,0.7275300890197651,0.7275300890197651
0609T225745Z_GcjQkm,epsilon,3,0.0001,5,64,256,4096,1,1,512,0.8587458771502371,0.8587458771502371
0517T004040Z_ACIhSb,epsilon,1,0.0001,0.1,32,1,4096,1,1,16,0.4927111890445708,0.4798541709992757
0609T235701Z_ZT9VAn,epsilon,3,0.0001,0.2,8,2,4096,1,1,512,0.7819359535493713,0.7819359535493713
0517T012909Z_N3ntaa,epsilon,1,0.0001,0.002,2,64,4096,1,1,16,0.814470619602039,0.814470619602039
0516T234843Z_P3oO6f,epsilon,1,0.0001,1,4,256,4096,1,1,16,0.4930322138771817,0.4930311987697436
0517T014136Z_roWlU2,epsilon,1,0.0001,0.02,4,8,4096,1,1,16,0.4990949222332085,0.4990949222332085
0610T013601Z_PLRGiT,epsilon,4,0.0001,0.2,32,64,4096,1,1,512,0.7880509057472099,0.7880509057472099
0516T234941Z_QYfeEW,epsilon,1,0.0001,0.005,1,2,4096,1,1,16,0.5503739060676583,0.5503739060676583
0610T011413Z_2K5lrd,epsilon,4,0.0001,0.01,4096,1,4096,1,1,512,0.4715130886568892,0.4715130886568892
0610T054255Z_m6SUEW,epsilon,3,0.0001,0.1,4,256,4096,1,1,512,0.889287237171859,0.889287237171859
0610T011641Z_azMRrC,epsilon,4,0.0001,0.2,1,16,4096,1,1,512,0.5762502920316855,0.5762502920316855
0517T003900Z_4VfPms,epsilon,0,0.0001,0.05,16,256,4096,1,1,16,0.8245332614070278,0.8245332614070278
0610T054307Z_BXG0aK,epsilon,4,0.0001,0.002,256,256,4096,1,1,512,0.8908190043321466,0.8908190043321466
0610T001334Z_dn8YJq,epsilon,3,0.0001,0.05,128,2,4096,1,1,512,0.8520457767284079,0.8520457767284079
0610T013743Z_bZKIjC,epsilon,4,0.0001,0.05,2,64,4096,1,1,512,0.8544041638337567,0.8544041638337567
0610T005711Z_rGncUA,epsilon,4,0.0001,5,2048,1,4096,1,1,512,0.4723583776265296,0.4722588463975656
0609T235609Z_bOOwIP,epsilon,3,0.0001,1,16,1,4096,1,1,512,0.5341333499882308,0.5341333499882308
0610T005914Z_XRNkuE,epsilon,3,0.0001,5,64,32,4096,1,1,512,0.7437007837705001,0.7437007837705001
0610T054321Z_LyQscH,epsilon,3,0.0001,0.5,1,256,4096,1,1,512,0.8847682971216577,0.8847682971216577
0517T011135Z_vZYnzz,epsilon,0,0.0001,0.05,1,64,4096,1,1,16,0.8259952498292431,0.8259952498292431
0609T235641Z_CJU5G5,epsilon,3,0.0001,0.002,256,1,4096,1,1,512,0.8843775899980568,0.8843775899980568
0517T002533Z_iGZf6c,epsilon,1,0.0001,0.05,32,8,4096,1,1,16,0.4743817446393126,0.4743817446393126
0610T010608Z_yQYkiS,epsilon,4,0.0001,0.001,64,2,4096,1,1,512,0.6507272415852796,0.6507272415852796
0610T010758Z_JaE573,epsilon,4,0.0001,0.002,4096,2,4096,1,1,512,0.5672953660173645,0.5672953660173645
0517T013301Z_oQIXhX,epsilon,1,0.0001,0.01,8,32,4096,1,1,16,0.6219498023300711,0.6219498023300711
0610T004921Z_hDYoVx,epsilon,3,0.0001,20,8,128,4096,1,1,512,0.7517196310861649,0.7517196310861649
0517T034221Z_BHFJYF,epsilon,1,0.0001,0.05,2,8,4096,1,1,16,0.5141658707624854,0.5141658707624854
0517T001817Z_lmAsZ1,epsilon,1,0.0001,0.002,64,32,4096,1,1,16,0.7709171243178016,0.7709171243178016
0609T235725Z_Cj7oAK,epsilon,3,0.0001,1,8192,1,4096,1,1,512,0.532693338234924,0.532693338234924
0610T001053Z_XOEkRk,epsilon,3,0.0001,50,512,16,4096,1,1,512,1.0859477688017,0.8911376688840524
0610T003833Z_NLdczC,epsilon,3,0.0001,5,8,32,4096,1,1,512,0.7451817523863891,0.7451817523863891
0517T174946Z_zueUZA,epsilon,1,0.0001,2,2048,4,4096,1,1,16,0.4716617490310736,0.4716442848019511
0610T054858Z_sTxQnG,epsilon,4,0.0001,0.005,8192,256,4096,1,1,512,0.8903489258050649,0.8903489258050649
0610T000502Z_gen4A6,epsilon,3,0.0001,5,2,4,4096,1,1,512,0.5350679204328824,0.5350679204328824
0517T021622Z_3i685W,epsilon,0,0.0001,5,128,8,4096,1,1,16,0.4732849460263394,0.4732849460263394
0610T111743Z_3f7kxJ,epsilon,0,0.0001,20,4096,256,4096,1,1,512,0.5354920970437508,0.5216616053770716
0609T235807Z_4pog5J,epsilon,3,0.0001,2,512,1,4096,1,1,512,0.4865084370651757,0.4865084370651757
0517T205810Z_HelPcL,epsilon,1,0.0001,0.2,4096,32,4096,1,1,16,0.4720842342072085,0.4720842342072085
0517T003446Z_zTnNVu,epsilon,0,0.0001,0.2,1,512,4096,1,1,16,0.7276006166210516,0.7276006166210516
0610T013251Z_79ySlt,epsilon,4,0.0001,1,1024,1,4096,1,1,512,0.4724269121944219,0.4721321088364338
0517T001314Z_W27bpU,epsilon,0,0.0001,10,512,32,4096,1,1,16,0.4820735053930155,0.4793737073949076
0610T001443Z_aKcgvS,epsilon,3,0.0001,0.01,2,16,4096,1,1,512,0.8883927642671003,0.8883927642671003
0609T235809Z_zEkdVl,epsilon,3,0.0001,0.02,1024,2,4096,1,1,512,0.8714832472936762,0.8714832472936762
0610T013150Z_NcLO8o,epsilon,4,0.0001,5,4,64,4096,1,1,512,0.5088410737374427,0.5088410737374427
0610T014806Z_MpZr8J,epsilon,4,0.0001,5,256,64,4096,1,1,512,0.4965390602861096,0.4965390602861096
0610T004212Z_R6aMDW,epsilon,3,0.0001,0.002,16,64,4096,1,1,512,0.8909894447757155,0.8909894447757155
0517T104859Z_SSTRQj,epsilon,1,0.0001,2,256,4,4096,1,1,16,0.4742475647736225,0.4738754600353142
0610T013124Z_ZE7nyA,epsilon,3,0.0001,1,64,128,4096,1,1,512,0.8745610622544945,0.8745610622544945
0609T225725Z_osddZS,epsilon,4,0.0001,5,256,256,4096,1,1,512,0.7507190331454608,0.7507190331454608
0610T013403Z_Yano5j,epsilon,4,0.0001,5,8192,64,4096,1,1,512,0.4965519723667415,0.4965519723667415
0610T054310Z_89kBIG,epsilon,4,0.0001,0.02,256,256,4096,1,1,512,0.8882569320358041,0.8882569320358041
0516T234954Z_uyS4ob,epsilon,1,0.0001,0.001,256,4,4096,1,1,16,0.6492935081486084,0.6492935081486084
0610T005948Z_QkEamN,epsilon,3,0.0001,1,1024,64,4096,1,1,512,0.8638763643903712,0.8638763643903712
0610T010639Z_X86lt5,epsilon,4,0.0001,0.001,128,1,4096,1,1,512,0.509254540476485,0.509254540476485
0517T024334Z_9lBFtX,epsilon,1,0.0001,0.5,32,1,4096,1,1,16,0.4938354630662661,0.4917180296868088
0610T004012Z_45rC8y,epsilon,4,0.0001,0.1,16,4,4096,1,1,512,0.4778616064107227,0.4778616064107227
0610T010515Z_1QsXop,epsilon,4,0.0001,0.001,4096,2,4096,1,1,512,0.6493147315689478,0.6493147315689478
0610T011639Z_zr7Ykm,epsilon,4,0.0001,0.05,16,16,4096,1,1,512,0.6750369951315661,0.6750369951315661
0610T005301Z_JzfWRe,epsilon,3,0.0001,0.005,4096,64,4096,1,1,512,0.8907603017130441,0.8907603017130441
0610T124555Z_UVvuZR,epsilon,0,0.0001,20,2048,256,4096,1,1,512,0.5369981798963632,0.5209808282876578
0610T000103Z_n8jtEG,epsilon,3,0.0001,0.02,16,2,4096,1,1,512,0.8714946031387073,0.8714946031387073
0610T015106Z_lpMped,epsilon,4,0.0001,0.002,256,32,4096,1,1,512,0.8801613851886196,0.8801613851886196
0610T002009Z_A5x0ZX,epsilon,3,0.0001,0.02,16,128,4096,1,1,512,0.8904160637260261,0.8904160637260261
0610T012406Z_o90VAI,epsilon,4,0.0001,2,16,8,4096,1,1,512,0.4809590486455026,0.4809590486455026
0610T003102Z_N6yEeu,epsilon,3,0.0001,1,8,4,4096,1,1,512,0.6977721672321134,0.6977721672321134
0517T002449Z_8S8Qx7,epsilon,0,0.0001,0.5,1,8,4096,1,1,16,0.6362925535029855,0.6362925535029855
0610T011352Z_gLuLt4,epsilon,4,0.0001,5,4,8,4096,1,1,512,0.5473086969372751,0.5417188021079331
0517T155221Z_QN3yg7,epsilon,0,0.0001,0.05,4096,32,4096,1,1,16,0.8245357836111487,0.8245357836111487
0517T003109Z_4bnH7X,epsilon,1,0.0001,0.2,1024,128,4096,1,1,16,0.4859084454144269,0.4859084454144269
0610T015226Z_comyHu,epsilon,4,0.0001,0.2,2048,32,4096,1,1,512,0.6733646185083042,0.6733646185083042
0517T000511Z_UCCVtv,epsilon,1,0.0001,0.1,32,2,4096,1,1,16,0.4793559544060321,0.4774525370178818
0610T015245Z_xRNahy,epsilon,4,0.0001,0.001,16,64,4096,1,1,512,0.8888880361672873,0.8888880361672873
0517T005804Z_MCGoZp,epsilon,1,0.0001,0.005,1,128,4096,1,1,16,0.8010324721642579,0.8010324721642579
0610T015300Z_nDoNHo,epsilon,4,0.0001,0.2,4,32,4096,1,1,512,0.6804343498661719,0.6804343498661719
0517T190004Z_s9Q37T,epsilon,1,0.0001,2,4096,16,4096,1,1,16,0.4714991133613753,0.4714807453902922
0517T220149Z_cUAsRR,epsilon,1,0.0001,10,8192,64,4096,1,1,16,0.4817744554995202,0.4816987657419763
0517T013822Z_pG9goQ,epsilon,1,0.0001,1,4,512,4096,1,1,16,0.4927240156946394,0.4927240156946394
0517T004938Z_mECwGZ,epsilon,0,0.0001,1,128,128,4096,1,1,16,0.532612889106344,0.532612889106344
0516T234909Z_sSaiIv,epsilon,0,0.0001,2,2,128,4096,1,1,16,0.5158283032630355,0.5158283032630355
0517T032311Z_c8nsPj,epsilon,1,0.0001,0.005,16,16,4096,1,1,16,0.6214537235047962,0.6214537235047962
0610T011942Z_uKhGzC,epsilon,4,0.0001,0.1,64,1,4096,1,1,512,0.4787833449304738,0.4754637489928977
0517T021906Z_UOA6Gk,epsilon,0,0.0001,10,256,2,4096,1,1,16,0.4773423448048197,0.4725155453119641
0517T031624Z_4L4Nej,epsilon,1,0.0001,0.02,128,2,4096,1,1,16,0.4724071373742062,0.4724071373742062
0609T235643Z_MQmdRJ,epsilon,3,0.0001,0.005,64,1,4096,1,1,512,0.8787802498566708,0.8787802498566708
0517T005310Z_YNwqWv,epsilon,1,0.0001,0.05,32,256,4096,1,1,16,0.6571479947087526,0.6571479947087526
0517T150959Z_uhQVDN,epsilon,0,0.0001,2,2048,32,4096,1,1,16,0.4862093107829179,0.4862093107829179
0517T014636Z_mb4Zty,epsilon,1,0.0001,0.01,32,32,4096,1,1,16,0.6199282835572274,0.6199282835572274
0517T002405Z_e5d8Ob,epsilon,1,0.0001,0.01,1024,512,4096,1,1,16,0.8277993789528912,0.8277993789528912
0517T154156Z_KTjtTP,epsilon,0,0.0001,2,2048,1,4096,1,1,16,0.4863927853013188,0.4863927853013188
0517T145844Z_GACkrl,epsilon,1,0.0001,5,8192,32,4096,1,1,16,0.472688431875001,0.4726421219928854
0517T003803Z_qtPgG4,epsilon,1,0.0001,0.2,512,1,4096,1,1,16,0.4724111659139449,0.4720512556091384
0610T004241Z_4AyMwp,epsilon,3,0.0001,0.1,1024,64,4096,1,1,512,0.8854524279842211,0.8854524279842211
0610T014050Z_WOL9Rv,epsilon,4,0.0001,2,1,128,4096,1,1,512,0.7218127782814218,0.7218127782814218
0517T001316Z_AKaE5L,epsilon,0,0.0001,0.02,1024,256,4096,1,1,16,0.8582401022174957,0.8582401022174957
0610T011253Z_67FmUj,epsilon,4,0.0001,0.02,512,16,4096,1,1,512,0.7552511816731947,0.7552511816731947
0517T031510Z_gcy67Y,epsilon,0,0.0001,0.2,2,1,4096,1,1,16,0.7226608609465358,0.7226608609465358
0610T000505Z_ENEAU1,epsilon,3,0.0001,0.2,16,16,4096,1,1,512,0.8680501040192529,0.8680501040192529
0610T000230Z_NwXT5z,epsilon,3,0.0001,0.1,32,4,4096,1,1,512,0.8521031371569583,0.8521031371569583
0517T005545Z_IDg6Ji,epsilon,1,0.0001,0.2,4,512,4096,1,1,16,0.5688908644860691,0.5688908644860691
0610T001444Z_0KNtr4,epsilon,3,0.0001,50,1,32,4096,1,1,512,1.2976392078380763,0.6100298348821362
0517T031502Z_4RjlYK,epsilon,1,0.0001,0.005,8,16,4096,1,1,16,0.6239730222507275,0.6239730222507275
0610T113336Z_CJErUf,epsilon,1,0.0001,50,256,1,4096,1,1,512,0.6687728390931301,0.6033657023389601
0517T012310Z_FcjFKQ,epsilon,1,0.0001,0.1,1,32,4096,1,1,16,0.5436844404379971,0.5436844404379971
0609T225723Z_HZHDAr,epsilon,3,0.0001,2,8192,256,4096,1,1,512,0.8745540809248689,0.8745540809248689
0517T002332Z_wp7cOs,epsilon,1,0.0001,0.02,64,32,4096,1,1,16,0.5422949778134141,0.5422949778134141
0610T011911Z_nuZPaE,epsilon,4,0.0001,0.005,2048,16,4096,1,1,512,0.8381315518201478,0.8381315518201478
0610T001036Z_YvKUlk,epsilon,3,0.0001,5,32,8,4096,1,1,512,0.5840525340423524,0.5840525340423524
0610T111744Z_g3htO9,epsilon,0,0.0001,20,2048,4,4096,1,1,512,0.4812295797412384,0.4811119149989224
0517T022242Z_gsk2KM,epsilon,0,0.0001,0.5,2,1,4096,1,1,16,0.6211536134311341,0.6211536134311341
0517T163550Z_7pX2zV,epsilon,1,0.0001,0.01,8192,2,4096,1,1,16,0.4731565113129402,0.4731565113129402
0517T104604Z_ZdLxMs,epsilon,1,0.0001,2,1024,2,4096,1,1,16,0.4725149873466605,0.4721687724643517
0517T015205Z_sNrK70,epsilon,1,0.0001,0.1,512,1,4096,1,1,16,0.47193055852014004,0.47193055852014004
0609T232623Z_5gCJyr,epsilon,4,0.0001,100,128,256,4096,1,1,512,2.1035621744895643,0.8911376688840524
0610T010012Z_E8yT0A,epsilon,3,0.0001,0.5,2,128,4096,1,1,512,0.8804276139854424,0.8804276139854424
0610T014753Z_pXRosj,epsilon,4,0.0001,0.2,64,32,4096,1,1,512,0.6732781824939404,0.6732781824939404
0610T001221Z_qHyrOu,epsilon,3,0.0001,5,1,32,4096,1,1,512,0.7500642596446725,0.7500642596446725
0517T012542Z_TpKZuq,epsilon,1,0.0001,0.001,8,32,4096,1,1,16,0.8199174113596213,0.8199174113596213
0517T225812Z_R322Fk,epsilon,1,0.0001,5,2048,32,4096,1,1,16,0.4728975768126207,0.4728635297341018
0517T013640Z_sL4D8C,epsilon,1,0.0001,0.002,16,8,4096,1,1,16,0.6489977195983397,0.6489977195983397
0609T232609Z_Haa1I0,epsilon,4,0.0001,50,4096,256,4096,1,1,512,0.8575813095655876,0.8384730627953046
0610T002034Z_CZt0gx,epsilon,3,0.0001,0.005,1,128,4096,1,1,512,0.8909596329112575,0.8909596329112575
0517T034036Z_lYdVEG,epsilon,1,0.0001,1,2,2,4096,1,1,16,1.119409995761905,0.8911376688840524
0517T023346Z_YO7AU7,epsilon,0,0.0001,0.1,512,1,4096,1,1,16,0.7814402774051695,0.7814402774051695
0610T015041Z_sWMJKa,epsilon,4,0.0001,0.05,128,32,4096,1,1,512,0.7883829303132491,0.7883829303132491
0610T011432Z_6Q8hj8,epsilon,4,0.0001,0.005,64,8,4096,1,1,512,0.7549148252835796,0.7549148252835796
0610T010851Z_8Q9iif,epsilon,4,0.0001,0.02,2,1,4096,1,1,512,0.5651498652646771,0.5648392525938766
0610T001605Z_10ACVv,epsilon,3,0.0001,1,4,8,4096,1,1,512,0.7644977968567505,0.7644977968567505
0517T014650Z_YMZZOV,epsilon,0,0.0001,0.5,1,2,4096,1,1,16,0.6362925535029855,0.6362925535029855
0610T003152Z_n2Kq4E,epsilon,3,0.0001,20,256,8,4096,1,1,512,0.4796574444839176,0.4796574444839176
0610T011420Z_vN56iQ,epsilon,4,0.0001,1,8,8,4096,1,1,512,0.4857440263144741,0.4857440263144741
0610T005853Z_BEBMxb,epsilon,4,0.0001,0.002,8,1,4096,1,1,512,0.4921002088570238,0.4921002088570238
0517T025119Z_UVvPFt,epsilon,1,0.0001,0.1,1,4,4096,1,1,16,0.7397332802625167,0.6826765593170648
0517T024725Z_eOtI3q,epsilon,0,0.0001,0.1,1024,1,4096,1,1,16,0.7813838632592457,0.7813838632592457
0610T000014Z_9vpjc3,epsilon,3,0.0001,0.2,16,4,4096,1,1,512,0.8245240744953255,0.8245240744953255
0516T234932Z_0Tj1xy,epsilon,1,0.0001,0.05,128,32,4096,1,1,16,0.4886974450340626,0.4886974450340626
0516T234852Z_cGZXOf,epsilon,1,0.0001,0.5,16,16,4096,1,1,16,0.4811348263458356,0.4811348263458356
0610T111746Z_ZNe68J,epsilon,0,0.0001,50,1,4,4096,1,1,512,6.465660981681512,0.8911376688840524
0517T000838Z_CjuWHJ,epsilon,0,0.0001,0.01,512,256,4096,1,1,16,0.8715025574543368,0.8715025574543368
0610T054315Z_md6WGJ,epsilon,4,0.0001,0.01,256,256,4096,1,1,512,0.8896167455354771,0.8896167455354771
0517T151640Z_U4YEQo,epsilon,0,0.0001,0.05,2048,16,4096,1,1,16,0.8245071742107343,0.8245071742107343
0517T004141Z_rJCV6P,epsilon,1,0.0001,0.002,256,32,4096,1,1,16,0.7714353791046119,0.7714353791046119
0610T011742Z_us0uNO,epsilon,4,0.0001,2,8,16,4096,1,1,512,0.4820858129022349,0.4820858129022349
0610T000100Z_LZZ9GR,epsilon,3,0.0001,0.05,8192,4,4096,1,1,512,0.8680731620706464,0.8680731620706464
0610T000032Z_M8uQgf,epsilon,3,0.0001,0.001,1,8,4096,1,1,512,0.8905786004586471,0.8905786004586471
0517T102553Z_1Vk30P,epsilon,1,0.0001,5,8,256,4096,1,1,16,0.5061615015969234,0.5026284137643486
0517T150444Z_fGsfZK,epsilon,1,0.0001,5,8192,512,4096,1,1,16,0.4737649333584516,0.4737649333584516
0610T013933Z_rQoqJt,epsilon,4,0.0001,0.001,512,4,4096,1,1,512,0.7737237296355145,0.7737237296355145
0610T012300Z_MvYcjt,epsilon,4,0.0001,0.1,32,16,4096,1,1,512,0.5951058845322844,0.5951058845322844
0517T015157Z_ZN4FXq,epsilon,0,0.0001,2,256,32,4096,1,1,16,0.486327010845179,0.486327010845179
0610T130457Z_AiD5p4,epsilon,1,0.0001,50,512,2,4096,1,1,512,1.2645167934433887,0.8911376688840531
0610T003433Z_cJpx5D,epsilon,3,0.0001,0.5,4096,16,4096,1,1,512,0.8446663375753399,0.8446663375753399
0609T235633Z_FrY30G,epsilon,3,0.0001,0.001,256,1,4096,1,1,512,0.8871602476708851,0.8871602476708851
0610T001537Z_y88CE8,epsilon,3,0.0001,20,16,64,4096,1,1,512,0.6697653818598692,0.6697653818598692
0610T014144Z_nAoz0s,epsilon,4,0.0001,0.05,64,64,4096,1,1,512,0.8545706412870447,0.8545706412870447
0610T001349Z_KHPPB1,epsilon,3,0.0001,5,16,32,4096,1,1,512,0.7441540930013482,0.7441540930013482
